#"Step","Potential Energy (kJ/mole)","Temperature (K)"
3380000,-77905.64659922765,305.28204891669446
3385000,-78501.66613047765,313.2066738062734
3390000,-78387.46300547765,309.65650607331804
3395000,-77640.05284922765,309.15408477117455
3400000,-77745.27550547765,312.2583445969406
3405000,-78177.28331797765,314.75742544356007
3410000,-78603.53331797765,314.3570183129701
3415000,-78355.22081797765,304.587161808344
3420000,-78361.73253672765,316.7391315807786
3425000,-78544.58800547765,320.1337103338134
3430000,-77687.65441172765,311.95760530978913
3435000,-78202.72081797765,310.5463802990049
3440000,-78140.73644297765,309.1174419229075
3445000,-78161.88488047765,315.91609845010174
3450000,-78050.36144297765,309.8263762959674
3455000,-77934.41222422765,306.11352689035425
3460000,-77881.33800547765,311.9783691334263
3465000,-78265.14659922765,313.5619125298165
3470000,-78053.26769297765,308.1200029728617
3475000,-77668.02941172765,314.99073223647434
3480000,-78008.29894297765,306.72978012445685
3485000,-78280.55675547765,319.2178745635775
3490000,-78490.22081797765,315.2472132344243
3495000,-78229.19347422765,312.87442738089214
3500000,-78236.81456797765,313.6918516669741
3505000,-78440.82238047765,312.84460881028014
3510000,-78184.48644297765,322.0059433754903
3515000,-77914.31847422765,317.04641480711945
3520000,-78166.55675547765,314.7190104886958
3525000,-78297.65831797765,317.0957981627605
3530000,-78516.00988047765,319.5373934344749
3535000,-78112.27550547765,316.20983972435073
3540000,-78485.09581797765,314.7364949475832
3545000,-78290.80675547765,309.4990720428071
3550000,-77983.28331797765,315.5568736408623
3555000,-78573.53722422765,311.0723232161379
3560000,-78179.88488047765,311.0921453600155
3565000,-78331.31456797765,313.2803244163608
3570000,-78549.11925547765,315.76614460270514
3575000,-77509.55284922765,319.11849187711107
3580000,-77686.92003672765,315.4408405476602
3585000,-78040.87706797765,307.67061501078337
3590000,-78556.59191172765,312.3039665559308
3595000,-78076.14659922765,317.7551896178243
3600000,-78148.43566172765,314.4240405538934
3605000,-77979.52159922765,314.808663921458
3610000,-78145.33800547765,314.67719514179043
3615000,-78436.85363047765,311.1865346756821
3620000,-78239.50206797765,315.1772027444346
3625000,-77707.92394297765,310.69781025519154
3630000,-77844.01769297765,308.0396423080782
3635000,-78244.21300547765,312.798741264156
3640000,-78604.05284922765,320.2087087616083
3645000,-78511.01378672765,307.66975878301275
3650000,-78219.61534922765,311.97701262624753
3655000,-78364.72472422765,313.2106047542003
3660000,-78006.72863047765,309.10374344216217
3665000,-78233.27550547765,321.77589110789614
3670000,-78429.76769297765,313.5239566622298
3675000,-78272.43956797765,318.07665048265613
3680000,-78055.84972422765,320.34178267150827
3685000,-78139.57628672765,316.30108194181605
3690000,-78278.29894297765,314.091352654114
3695000,-78293.44738047765,317.9320930468205
3700000,-78215.93956797765,309.1263002653195
3705000,-78631.95128672765,317.8050239131357
3710000,-78234.73644297765,312.86299343996524
3715000,-78305.11144297765,312.9112652328504
3720000,-78395.41613047765,317.19304715077425
3725000,-78569.20519297765,318.6619662972957
3730000,-78247.02550547765,317.7982308812606
3735000,-78354.23253672765,315.47283505953703
3740000,-78124.85753672765,317.28742464276513
3745000,-78143.93175547765,313.24350407328194
3750000,-78465.46691172765,313.6358387420078
3755000,-78020.22863047765,318.17005406442905
3760000,-78227.88878672765,313.4933547869376
3765000,-78029.06456797765,318.57501207183753
3770000,-78618.11534922765,306.98700172998025
3775000,-78297.66613047765,314.44056540736875
3780000,-78593.32238047765,312.97343000552553
3785000,-78379.38488047765,320.1218799438079
3790000,-78167.21300547765,313.85880391803954
3795000,-78345.44347422765,311.96861050223754
3800000,-78478.47863047765,312.9972874615655
3805000,-78436.81066172765,314.459303822763
3810000,-78414.25988047765,317.98872523441094
3815000,-78402.30675547765,314.9103455964966
3820000,-78570.00206797765,313.84041151675694
3825000,-78294.48644297765,320.4843097663509
3830000,-78772.14269297765,315.4952201635513
3835000,-78901.34581797765,311.4492885401478
3840000,-78477.65050547765,311.6748541671912
3845000,-77972.00988047765,323.96636727704083
3850000,-78529.75206797765,315.63175840741445
3855000,-78249.98644297765,310.25604020169465
3860000,-78467.10363047765,312.1296580147293
3865000,-78693.74816172765,314.2465295207209
3870000,-78610.73644297765,314.6202807268628
3875000,-78338.19738047765,315.1452467242138
3880000,-78497.75988047765,319.72245499624285
3885000,-78609.37316172765,313.113993337863
3890000,-78441.47081797765,311.87364489553687
3895000,-78767.68175547765,312.50792062623094
3900000,-78894.07238047765,314.06974958405794
3905000,-78515.56066172765,310.2608403171312
3910000,-78529.39269297765,316.92676103785834
3915000,-77827.58800547765,314.54134927592696
3920000,-78855.08800547765,305.77222175662564
3925000,-78038.45128672765,315.76945379803635
3930000,-78444.82628672765,312.9986848787048
3935000,-78658.22863047765,319.61680314969135
3940000,-78634.11534922765,313.02796545289124
3945000,-78969.88488047765,312.8806473141291
3950000,-78166.62316172765,318.0843905420152
3955000,-78667.29894297765,313.9902139460569
3960000,-78120.95909922765,308.66026504167655
3965000,-77926.43956797765,315.10650955680865
3970000,-78251.91613047765,311.65572826403763
3975000,-78067.61925547765,304.33286539156853
3980000,-78279.81847422765,319.19764494153554
3985000,-78351.08800547765,318.3268008942522
3990000,-78745.08800547765,315.7534809470421
3995000,-78674.77550547765,310.7674710745462
4000000,-78074.24425547765,306.1609234163961
4005000,-77949.43175547765,317.87886444898436
4010000,-78485.41613047765,315.07613741487563
4015000,-78449.68175547765,310.3033598766804
4020000,-78341.29894297765,309.59225508299625
4025000,-78136.40441172765,317.44562414210924
4030000,-78309.11925547765,313.36482820673035
4035000,-78881.43956797765,311.54623543896827
4040000,-78513.52941172765,309.4753302837971
4045000,-77938.40050547765,312.5106558985604
4050000,-78311.36144297765,314.8476385362293
4055000,-78804.59972422765,317.17949597109055
4060000,-77893.60363047765,315.9761343196646
4065000,-77844.32238047765,315.95463463169386
4070000,-78823.04503672765,317.0180844711342
4075000,-78470.82238047765,318.4232847324889
4080000,-78493.46300547765,313.0802127011525
4085000,-78178.05675547765,311.4775094157662
4090000,-78778.13488047765,320.36169869349874
4095000,-78726.82238047765,311.84245719305756
4100000,-78218.96300547765,315.4872760802092
4105000,-78180.56066172765,313.3796715117073
4110000,-78309.77550547765,313.41499480192414
4115000,-78054.99425547765,315.8567386898959
4120000,-78386.96300547765,319.1378536789484
4125000,-78174.13488047765,316.63237534282985
4130000,-78446.10363047765,317.6046851112838
4135000,-78018.98253672765,315.33980297771774
4140000,-78737.91613047765,308.08623427276916
4145000,-77995.49425547765,316.34715322333153
4150000,-78448.13097422765,313.44607004486795
4155000,-78552.58800547765,316.5540637005953
4160000,-78305.08019297765,321.69499432127776
4165000,-78419.87316172765,313.9317574198916
4170000,-78160.47472422765,315.3133659683438
4175000,-78492.93566172765,315.4263896372004
4180000,-78286.59581797765,315.80657162989013
4185000,-78530.01769297765,314.1222235607491
4190000,-78390.01769297765,314.69989973921173
4195000,-78674.08800547765,317.70194346174736
4200000,-78362.65050547765,318.3679246560484
4205000,-78589.16613047765,310.8908837641245
4210000,-78777.86925547765,315.94515004430843
4215000,-78433.99816172765,315.95262186671084
4220000,-78251.30284922765,314.4695110998945
4225000,-78569.59972422765,314.4076591653047
4230000,-78498.66613047765,307.67741196209766
4235000,-78664.27550547765,309.9652137776314
4240000,-78687.44738047765,314.81611375221934
4245000,-78457.04894297765,312.6600596046969
4250000,-78279.50988047765,310.6741750196629
4255000,-78759.25988047765,311.92361213926387
4260000,-78550.38097422765,304.7493325245728
4265000,-78049.59581797765,311.20173515628636
4270000,-78364.08800547765,315.66932613857296
4275000,-78355.16613047765,322.033337540798
4280000,-78096.02550547765,314.87761457409005
4285000,-78223.46300547765,316.7200212443085
4290000,-78512.09581797765,310.84818912081516
4295000,-78478.33800547765,314.7095130100185
4300000,-78506.03331797765,310.27706669042885
4305000,-78693.29894297765,320.62988598412215
4310000,-78233.97863047765,309.1094374094744
4315000,-78286.11144297765,309.9354411780162
4320000,-78628.51769297765,310.1059202355807
4325000,-78572.67394297765,319.18908157456656
4330000,-78244.07238047765,319.72409426282366
4335000,-78454.15831797765,317.0685588171087
4340000,-78410.65831797765,312.5041506746512
4345000,-78845.13878672765,316.62972237893024
4350000,-78550.25206797765,313.52089022211516
4355000,-78242.60363047765,312.15723072062735
4360000,-77930.99034922765,313.77278318683176
4365000,-78517.68956797765,312.67405370864174
4370000,-78005.52941172765,311.7130889976081
4375000,-78356.90050547765,305.6888233230178
4380000,-78321.06456797765,305.7682081236348
4385000,-78198.76769297765,313.0202256169179
4390000,-78607.84581797765,315.6945119430455
4395000,-78352.77550547765,314.008041192832
4400000,-78706.76769297765,310.0488409719412
4405000,-78529.85363047765,310.9266837767996
4410000,-78354.05675547765,322.6341822380166
4415000,-78275.47472422765,306.21112549943433
4420000,-78529.97863047765,318.8179386541215
4425000,-78390.57628672765,313.625587262625
4430000,-78163.06456797765,316.6099276638013
4435000,-78336.13488047765,322.3175504844157
4440000,-78696.68175547765,310.73263167718903
4445000,-78165.40441172765,311.0068735661481
4450000,-78545.72863047765,316.99226218530606
4455000,-78256.00988047765,313.02550109497327
4460000,-78249.70519297765,317.62362589365364
4465000,-78533.65831797765,307.5635939009716
4470000,-78713.28331797765,319.59889465944104
4475000,-78337.71691172765,315.4997369011463
4480000,-78251.99425547765,315.412640798329
4485000,-78285.16222422765,312.4586847072965
4490000,-78439.91613047765,316.081452797209
4495000,-78834.94347422765,308.64153917407805
4500000,-78494.06456797765,314.7216757127932
4505000,-78375.47863047765,313.8436689837155
4510000,-78144.85363047765,312.9402534413211
4515000,-77836.34581797765,313.11237056354685
4520000,-78170.53331797765,315.1101319047208
4525000,-77825.97863047765,309.6750995903462
4530000,-78169.59972422765,315.45969734725736
4535000,-78665.82238047765,320.8703231322409
4540000,-78422.44347422765,308.9935449608406
4545000,-78525.27159922765,306.38768784534835
4550000,-78610.79894297765,319.29819520025046
4555000,-78354.59581797765,311.9270080154066
4560000,-78341.74425547765,313.97414569175623
4565000,-78105.98644297765,312.18380643603314
4570000,-78119.71300547765,315.9110512496294
4575000,-78409.94738047765,313.24321211191767
4580000,-78534.79503672765,319.42403798102004
4585000,-78631.03331797765,306.35359620508723
4590000,-78241.70519297765,308.30823943503566
4595000,-78418.10753672765,310.0433668085184
4600000,-78155.94738047765,316.27802606723446
4605000,-78584.46691172765,311.3962938004542
4610000,-78407.75988047765,319.4770445694997
4615000,-78420.93566172765,316.6073051215643
4620000,-78767.35753672765,315.1909411007046
4625000,-77942.86144297765,313.6441495560538
4630000,-78417.26769297765,311.99239731658065
4635000,-78498.61534922765,313.24208646317686
4640000,-78093.90831797765,310.490240619111
4645000,-78639.79894297765,312.93556415425473
4650000,-78136.57238047765,319.7513999706469
4655000,-78217.54113047765,312.6714265494021
4660000,-78228.75206797765,309.4669856439495
4665000,-78096.08800547765,315.3940331619109
4670000,-78347.70128672765,315.48829895134907
4675000,-78384.43175547765,313.2539292385277
4680000,-77978.83800547765,322.70227302131065
4685000,-77716.20519297765,317.6940016566562
4690000,-78924.28331797765,313.55439913099565
4695000,-78065.64269297765,315.1630803385042
4700000,-78219.93566172765,306.88570295739873
4705000,-78053.15050547765,316.59143395028997
4710000,-78555.02941172765,317.811835471315
4715000,-78651.62706797765,311.3296280679112
4720000,-78178.04113047765,320.8949766340886
4725000,-78224.15441172765,319.7732554700152
4730000,-78353.81847422765,312.04249221789166
4735000,-78756.96300547765,315.7979451375693
4740000,-78420.82238047765,307.706555657908
4745000,-78688.18175547765,315.45493586651685
4750000,-78097.85363047765,314.0093376368822
4755000,-78036.68566172765,317.5641110154902
4760000,-78523.32238047765,311.4054074651128
4765000,-78168.31847422765,312.69926722496075
4770000,-78276.45128672765,307.22132519651655
4775000,-78392.89269297765,316.5819928113858
4780000,-77788.79113047765,313.17975764749207
4785000,-78048.98253672765,317.2907123121326
4790000,-78066.97081797765,314.8906661835783
4795000,-78536.72863047765,310.2824404870019
4800000,-78359.23644297765,310.5755113517717
4805000,-78962.85363047765,319.5376615361331
4810000,-78309.94347422765,312.6875138412051
4815000,-78486.94347422765,310.6909805615454
4820000,-78391.93175547765,306.76418240973743
4825000,-78347.77550547765,320.83532059560815
4830000,-78184.72081797765,310.9928566283945
4835000,-78283.06456797765,318.57604760936124
4840000,-78373.77941172765,318.43713525561697
4845000,-78278.60363047765,316.7953645715906
4850000,-78770.72863047765,315.95341433286194
4855000,-78490.93566172765,315.86771775814844
4860000,-78485.31456797765,320.06418862948675
4865000,-78054.56456797765,315.4392184311802
4870000,-78143.07238047765,313.64723977104205
4875000,-78209.74816172765,319.13913932547507
4880000,-78452.67003672765,311.41229836247106
4885000,-78627.03331797765,316.19878057119007
4890000,-78807.80675547765,313.99168241353067
4895000,-78395.67003672765,310.9373787301462
4900000,-78387.68175547765,315.48348136529745
4905000,-77669.50206797765,311.72013269817853
4910000,-78457.33019297765,317.74325767878065
4915000,-78528.75597422765,313.9665125007465
4920000,-78287.79894297765,312.26284498458074
4925000,-78164.64269297765,316.4458571436988
4930000,-78511.85363047765,314.45534653914495
4935000,-77911.54894297765,312.74081635748115
4940000,-78635.84581797765,311.4298360355954
4945000,-78531.78331797765,308.5573804590928
4950000,-78385.47863047765,313.53901999535714
4955000,-78403.92003672765,312.6247526150103
4960000,-78533.99425547765,318.4115724759906
4965000,-78281.58800547765,312.1943593771247
4970000,-78230.50206797765,315.0022387902684
4975000,-78358.74816172765,313.2251006649584
4980000,-78069.25597422765,309.1785428021736
4985000,-78122.18956797765,313.66218388722245
