#"Step","Potential Energy (kJ/mole)","Temperature (K)"
39885000,-79793.43664988587,314.71460036538775
39890000,-79505.50696238587,311.48021744383914
39895000,-79308.46008738587,316.3419978851983
39900000,-79190.01086863587,317.03299312516054
39905000,-79012.44446238587,312.35066402185953
39910000,-79438.53039988587,316.371516833734
39915000,-79744.56164988587,314.539565577303
39920000,-79486.47571238587,312.2460009888694
39925000,-79486.51086863587,313.3080969929608
39930000,-79609.89758738587,316.67030912776124
39935000,-79777.65539988587,318.0913708969626
39940000,-79871.53039988587,312.29670599256406
39945000,-79419.97571238587,320.2080799556265
39950000,-79456.81555613587,306.7763695894497
39955000,-79612.56555613587,311.36212968062785
39960000,-79627.96789988587,313.734550149095
39965000,-79557.37414988587,311.1857148794168
39970000,-79443.92883738587,316.5975520760274
39975000,-79130.12805613587,316.62142321124315
39980000,-79755.49914988587,313.8644723999123
39985000,-79233.64758738587,313.43219173159537
39990000,-79467.24133738587,316.54778429071075
39995000,-78885.58899363587,315.6480216495148
40000000,-79613.01477488587,309.3930848429575
40005000,-79424.88586863587,307.1157063478246
40010000,-79529.90539988587,312.862672302739
40015000,-79581.25305613587,314.6644695383275
40020000,-79391.28039988587,313.88295134883214
40025000,-79299.92493113587,316.2699614103194
40030000,-79466.29993113587,315.48061195112297
40035000,-79602.24914988587,315.9619786580176
40040000,-79117.46789988587,310.7757871855032
40045000,-79753.90149363587,313.9882236236767
40050000,-79395.86243113587,315.71928466000537
40055000,-79567.04993113587,322.21822936918375
40060000,-79100.83508738587,310.87064855503587
40065000,-79401.68664988587,314.88952412901085
40070000,-79193.93274363587,311.7360943338768
40075000,-79597.49914988587,314.3567378719952
40080000,-79340.97571238587,314.2282935163008
40085000,-79626.11243113587,309.44530609497383
40090000,-79027.48352488587,312.17114725241635
40095000,-79326.46789988587,308.2855947836194
40100000,-79647.50305613587,313.6054001177625
40105000,-79371.42102488587,311.146422995535
40110000,-79482.94446238587,314.0441018230244
40115000,-79464.35071238587,308.84851107231015
40120000,-79655.04211863587,310.6561375028668
40125000,-79425.37414988587,308.83913184968014
40130000,-79619.87024363587,316.6997874099724
40135000,-78880.38977488587,319.20653051631047
40140000,-79561.52258738587,314.6244173217003
40145000,-79228.46789988587,315.1102066695014
40150000,-79657.57727488587,315.75232077615976
40155000,-79014.99133738587,316.50287987317125
40160000,-79792.79993113587,311.3545081604652
40165000,-78748.85461863587,316.58873873121354
40170000,-79373.61633738587,306.4505805782591
40175000,-79154.88977488587,317.9178637590446
40180000,-79170.01868113587,317.8675318649264
40185000,-79378.11633738587,316.2878650153151
40190000,-78829.42102488587,315.17206254629025
40195000,-79567.01477488587,310.4717847949851
40200000,-79310.72571238587,314.1069063218621
40205000,-79303.69446238587,309.98517938939295
40210000,-79233.09289988587,315.69359424663196
40215000,-79386.08508738587,313.9830006776361
40220000,-79702.83508738587,312.5793470593218
40225000,-78988.32336863587,318.50902351816114
40230000,-79476.92102488587,322.40332199893425
40235000,-79676.55383738587,309.64374271574644
40240000,-79439.39758738587,311.65349559114134
40245000,-79125.24914988587,313.38043667802435
40250000,-79194.14758738587,311.92860421122407
40255000,-79739.06946238587,312.87547270068046
40260000,-79447.00305613587,320.5775476134664
40265000,-79374.78039988587,311.7485771701692
40270000,-79020.72571238587,311.3331343114154
40275000,-79469.55383738587,320.0205556942708
40280000,-79617.20227488587,307.8295573315245
40285000,-79402.42102488587,309.96913963791155
40290000,-79348.09289988587,312.4928608232368
40295000,-79057.46008738587,311.448055633709
40300000,-79789.88196238587,314.18145253559555
40305000,-79201.85461863587,313.86715134057783
40310000,-79344.23352488587,312.3137349259196
40315000,-78993.53430613587,316.1735846623039
40320000,-79432.96008738587,318.9794384925027
40325000,-79665.90930613587,315.1417650331797
40330000,-79445.24133738587,314.2945923860202
40335000,-79298.69055613587,311.4660017945632
40340000,-79377.31164988587,314.05971248829127
40345000,-79748.48743113587,324.2521652747069
40350000,-79192.74133738587,319.7910391464153
40355000,-79453.81164988587,309.35109306680044
40360000,-79618.65539988587,315.4276742409217
40365000,-79583.34680613587,309.24840420639623
40370000,-79836.63196238587,312.8012074755207
40375000,-79150.33508738587,313.616203940075
40380000,-79521.82336863587,310.28538519852765
40385000,-79524.10852488587,307.98364178163393
40390000,-79441.86243113587,308.149380297744
40395000,-79832.33508738587,308.8396052041569
40400000,-79592.14368113587,324.2298241115567
40405000,-79767.19055613587,308.16878662584685
40410000,-79616.19446238587,320.2294766732892
40415000,-79757.45618113587,311.09531081630143
40420000,-79824.40539988587,313.2024379289804
40425000,-79955.42883738587,310.111802709296
40430000,-79416.13977488587,323.12638625883557
40435000,-79820.19055613587,307.10315979818205
40440000,-79631.51477488587,312.98382158675656
40445000,-79644.42493113587,313.97440209919495
40450000,-79652.65930613587,312.23850309090454
40455000,-79569.43274363587,311.137845748902
40460000,-79548.85071238587,315.8648178835621
40465000,-79643.10852488587,309.7055630152153
40470000,-79616.99524363587,311.13597363827967
40475000,-79319.19055613587,312.96983428647707
40480000,-79712.16321238587,315.11423408597784
40485000,-79536.31164988587,314.5897128822819
40490000,-79232.38977488587,314.9597900619737
40495000,-79323.42493113587,314.6416857349945
40500000,-78713.55383738587,311.16881319883976
40505000,-79330.27649363587,316.5768958860177
40510000,-79362.65539988587,307.55121994218933
40515000,-79377.20227488587,314.87573013185744
40520000,-79481.92493113587,322.0963604449079
40525000,-79570.56946238587,307.849503775566
40530000,-79637.21789988587,313.59143124442267
40535000,-79483.96399363587,316.8007503498385
40540000,-79359.50305613587,311.12432519573747
40545000,-79593.96789988587,314.9642310458337
40550000,-79865.55383738587,317.8056349124265
40555000,-79189.24914988587,321.9401469855357
40560000,-79845.45227488587,323.25954997788796
40565000,-79263.74133738587,316.19551600944266
40570000,-79603.22571238587,314.8554019663392
40575000,-79770.45618113587,307.9202248685484
40580000,-79652.04211863587,313.1316398001182
40585000,-79577.03430613587,312.6988164963133
40590000,-79519.35071238587,318.36079981938013
40595000,-79290.08118113587,315.75120699623017
40600000,-79870.98352488587,307.50082084647585
40605000,-79636.60071238587,306.853458532644
40610000,-79079.82336863587,310.0403731921052
40615000,-79498.53039988587,315.9771919624218
40620000,-79664.10071238587,311.90688723959363
40625000,-79392.70618113587,310.38011876927374
40630000,-79357.40149363587,314.8138526863844
40635000,-79884.33899363587,315.36255752917396
40640000,-79499.50305613587,308.2025503269401
40645000,-79702.02258738587,312.0439419623573
40650000,-79335.69836863587,317.26999177480775
40655000,-79358.87024363587,316.47454250657313
40660000,-79242.82727488587,316.1115013975282
40665000,-79638.84680613587,312.402054088072
40670000,-79804.85071238587,316.07777127019557
40675000,-79568.11243113587,313.773150612044
40680000,-79637.94836863587,312.9481965485537
40685000,-79200.15149363587,312.1256799703247
40690000,-79638.11633738587,312.6627962402839
40695000,-79753.06946238587,313.7304053461601
40700000,-79603.88196238587,314.81719189548784
40705000,-79352.38196238587,310.6721412722194
40710000,-79346.03821238587,311.68286658197286
40715000,-78799.25696238587,312.40718287243186
40720000,-79667.13977488587,313.5830720838915
40725000,-79639.55774363587,315.00798962151106
40730000,-79592.90539988587,316.12115752657195
40735000,-79763.40930613587,306.13013785606194
40740000,-79290.73743113587,316.1260087245218
40745000,-79430.73743113587,314.16570507702534
40750000,-79410.67883738587,318.27483687811326
40755000,-79356.16321238587,315.0569789838973
40760000,-79638.93664988587,317.32674846717237
40765000,-79503.78430613587,315.8503437247226
40770000,-79404.35461863587,317.2986656903691
40775000,-79315.43274363587,306.3892669284227
40780000,-79336.04602488587,317.1788224012161
40785000,-78970.06946238587,319.81885580585146
40790000,-79489.74524363587,313.9358750825627
40795000,-79323.79993113587,316.1552961502076
40800000,-79035.45618113587,318.44110463269203
40805000,-79608.55774363587,312.5451699223081
40810000,-79201.74914988587,318.3121832930511
40815000,-79305.65149363587,315.73934166971975
40820000,-79453.17883738587,316.39478925419087
40825000,-79135.17493113587,317.26441719419853
40830000,-79351.06164988587,316.28504916304263
40835000,-79281.41711863587,317.3859114234548
40840000,-78969.74133738587,313.3204439333822
40845000,-79025.23352488587,315.3551284044695
40850000,-79253.68664988587,315.01578847605504
40855000,-79311.60461863587,317.75866801289783
40860000,-79954.86633738587,311.6924439146099
40865000,-79286.98743113587,316.94345934892567
40870000,-79592.78039988587,312.12738350044845
40875000,-79161.74914988587,315.87890751618414
40880000,-79687.67493113587,311.27780630469084
40885000,-79358.85071238587,307.59126140703444
40890000,-79292.46789988587,310.3477056417453
40895000,-79471.19836863587,309.99225806921
40900000,-79112.17493113587,312.7162102748612
40905000,-79630.40930613587,310.6014444582329
40910000,-79149.30774363587,318.763220739931
40915000,-79517.76868113587,309.1097923409255
40920000,-79094.77258738587,315.83854776518075
40925000,-79318.12024363587,311.7877607554801
40930000,-79150.83508738587,320.5379430022217
40935000,-79482.69446238587,314.80807470310936
40940000,-79622.15539988587,308.78808482791476
40945000,-79452.85071238587,318.6837651995689
40950000,-79809.37805613587,320.8055091948294
40955000,-79675.97571238587,312.67382894114064
40960000,-79554.15930613587,313.6879382148541
40965000,-78981.87024363587,318.80754191372444
40970000,-79174.24133738587,311.12314047823975
40975000,-79414.83508738587,318.509693001672
40980000,-79889.99524363587,312.8275316125183
40985000,-79185.16321238587,315.84769185588516
40990000,-80050.21008738587,313.23966142965673
40995000,-79237.08899363587,319.03261651497075
41000000,-79023.72571238587,321.6834789549615
41005000,-79287.19836863587,313.39803913291894
41010000,-79551.19446238587,314.36119003638964
41015000,-79697.59680613587,314.66968082240584
41020000,-79577.49524363587,311.5013599034521
41025000,-79413.08118113587,309.11546652872426
41030000,-78887.26868113587,316.77933856105733
41035000,-79217.29211863587,312.93090430298935
41040000,-79386.16711863587,315.1189986951436
41045000,-79485.06164988587,312.1140474590845
41050000,-79559.78430613587,311.5327116744465
41055000,-79632.62414988587,312.00577861626715
41060000,-79089.56555613587,315.1240430999873
41065000,-79368.68664988587,313.7313879801947
41070000,-79349.60071238587,317.32494326683786
41075000,-79457.44446238587,321.7654061415143
41080000,-79337.53039988587,316.6062374945644
41085000,-79575.17102488587,315.473486686408
41090000,-79713.71008738587,321.56228306317496
41095000,-79595.03821238587,314.3272152670955
41100000,-79761.74524363587,315.791578904124
41105000,-79551.39758738587,312.10942914277933
41110000,-79696.04602488587,313.64794663955513
41115000,-79619.46789988587,315.82844213410795
41120000,-79697.47961863587,314.1838545032048
41125000,-79502.13977488587,317.06632276570804
41130000,-79690.72180613587,311.50132024699377
41135000,-79184.92102488587,317.34488282265494
41140000,-79422.39758738587,317.36625076558585
41145000,-79444.34289988587,317.84003155919896
41150000,-79379.10071238587,316.17177350568437
41155000,-79530.16711863587,313.3061235896415
41160000,-79583.10852488587,313.3010771720183
41165000,-79512.62024363587,316.2472243156557
41170000,-79179.58118113587,315.8035840429494
41175000,-79515.31946238587,314.14837796313304
41180000,-79125.65539988587,307.72571065467645
41185000,-79366.38586863587,304.17979077220457
41190000,-79877.17883738587,311.7693834344011
41195000,-79644.50305613587,316.503173937169
41200000,-79395.08899363587,314.20361825608876
41205000,-79398.71399363587,313.47133499114904
41210000,-79369.76086863587,310.139375257677
41215000,-79232.84289988587,315.6866465686649
41220000,-79670.37414988587,308.0931645853583
41225000,-78735.65539988587,319.51897431525515
41230000,-79329.07727488587,315.4030590774046
41235000,-79784.22571238587,316.1300173399537
41240000,-78892.49524363587,314.15979736758607
41245000,-79550.21789988587,311.84744192200895
41250000,-79531.97961863587,316.74379953660025
41255000,-79039.47961863587,313.20172136060313
41260000,-79399.16711863587,312.5626506228171
41265000,-79180.07727488587,314.3779738718988
41270000,-79467.24133738587,307.8164617692373
41275000,-79329.71789988587,314.50579620665263
41280000,-79385.10071238587,320.78027067842675
41285000,-79205.02649363587,315.6940749156292
41290000,-78836.94446238587,313.6177052332932
41295000,-79357.84680613587,307.31970991006517
41300000,-79479.12805613587,313.29634848110624
41305000,-79292.17102488587,322.8211546299822
41310000,-79183.07727488587,313.66794370999014
41315000,-79803.38196238587,314.22315518606445
41320000,-78973.83508738587,313.28164812682894
41325000,-79388.59680613587,314.7700469605671
41330000,-79556.53039988587,313.3161082499189
41335000,-79424.99133738587,316.4991815491031
41340000,-79133.28039988587,314.4247469689189
41345000,-79438.99524363587,313.30312500402863
41350000,-79187.02649363587,312.6011103163706
41355000,-79236.67883738587,311.72039850670507
41360000,-79056.56555613587,311.7548729208766
41365000,-79170.81164988587,311.7274243165624
41370000,-79591.18664988587,311.7192018971064
41375000,-79308.31946238587,312.9935096011964
41380000,-78915.20227488587,316.5863379921397
41385000,-79192.80383738587,314.5860704872209
41390000,-79494.29602488587,308.24286341075594
41395000,-79618.40539988587,311.4994859889085
41400000,-79401.11633738587,312.6093505551084
41405000,-79304.98352488587,308.45283996383677
41410000,-80110.67102488587,311.2472514561177
41415000,-79517.93664988587,316.24957167032613
41420000,-79926.30383738587,309.56624643716884
41425000,-79575.68664988587,314.0644027624504
41430000,-79800.64758738587,314.9391988926687
41435000,-79500.87414988587,312.99220757392766
41440000,-79144.49524363587,309.32531775831677
41445000,-79221.84680613587,310.8233656009236
41450000,-79003.03039988587,319.3842853193673
41455000,-79625.69446238587,314.58732501895076
41460000,-79440.90539988587,311.8294990718676
41465000,-79813.83899363587,314.9569615656552
41470000,-79856.78430613587,314.1773113355452
41475000,-79574.81946238587,311.3537509916042
41480000,-79333.01477488587,316.72754002761644
41485000,-79743.84289988587,311.7391402276697
41490000,-79040.74524363587,315.89755477575204
41495000,-79126.39758738587,306.35820338974776
41500000,-79201.88977488587,305.9430434099013
41505000,-79742.31164988587,309.0172814277703
41510000,-79328.19446238587,311.19855289919536
41515000,-79427.75305613587,314.5627579026121
41520000,-78967.96008738587,316.3128727714563
41525000,-79637.66321238587,322.1699834537289
41530000,-79388.92102488587,313.76259936611854
41535000,-79589.90539988587,312.7522516544543
41540000,-79948.34289988587,306.79849553404443
41545000,-79464.69055613587,322.63593356629866
41550000,-79365.60461863587,313.9906947570171
41555000,-79676.47571238587,309.4832811372847
41560000,-79378.62414988587,316.70161510380603
41565000,-79503.88196238587,319.3858093573777
41570000,-79557.62414988587,314.3286356551641
41575000,-79728.96399363587,310.0633596988807
41580000,-79411.06164988587,314.0001671131119
41585000,-79612.94055613587,313.4032393441418
41590000,-79852.51477488587,316.88363057272323
41595000,-79272.21789988587,315.6545060519468
41600000,-79569.50305613587,318.19583987951324
41605000,-78827.78039988587,311.6919879477809
41610000,-79269.45618113587,311.6240891287425
41615000,-79381.13196238587,316.75720009801586
41620000,-79695.78821238587,314.9128013154732
41625000,-79362.74914988587,318.01453503874905
41630000,-79401.57727488587,306.0370728341134
41635000,-79415.16321238587,318.05074253382145
41640000,-79080.46789988587,314.6042322211179
41645000,-79344.69836863587,307.9805495725701
41650000,-79218.83508738587,311.69477296690826
41655000,-79077.60461863587,316.2083816982495
41660000,-79233.22571238587,317.92547714046776
41665000,-79215.65539988587,309.0885270284227
41670000,-79377.26477488587,318.45261803718114
41675000,-79934.27258738587,318.9375914429321
41680000,-79421.64368113587,310.1177948158526
41685000,-79041.93664988587,314.0480171142408
41690000,-79796.31555613587,318.3027440227595
41695000,-79412.53821238587,316.7339474240746
41700000,-79157.79993113587,309.98907480016464
41705000,-79477.22571238587,309.8220961937665
41710000,-79600.56164988587,311.777020358876
41715000,-79747.50696238587,314.8914893998016
41720000,-79692.79211863587,315.5409944488105
41725000,-79942.85852488587,310.87910675315743
41730000,-79443.89758738587,309.0389146089757
41735000,-79798.20618113587,312.9872373895963
41740000,-79082.32727488587,316.43505678718446
41745000,-79847.63977488587,311.4881310535246
41750000,-79318.77649363587,308.4441519799709
41755000,-79065.15149363587,311.3094026287585
41760000,-79187.38196238587,306.59668617480463
41765000,-79372.98352488587,309.22488070624325
41770000,-79451.14368113587,307.04584056704425
41775000,-79319.24524363587,320.09094383303636
41780000,-79656.57727488587,309.3726454433203
41785000,-79534.46789988587,314.5873878820702
41790000,-79946.39758738587,309.3438932378759
41795000,-79735.91711863587,317.0392384602609
41800000,-79683.94836863587,310.4666832908485
41805000,-79715.94836863587,315.002198062613
41810000,-79945.60071238587,314.2961641368206
41815000,-79417.35461863587,317.2471060783294
41820000,-79587.14758738587,311.8616304995001
41825000,-79522.56164988587,312.9502756212538
41830000,-79162.68664988587,311.78471503842405
41835000,-80003.34680613587,313.56116904608217
41840000,-79594.77649363587,314.89880738531053
41845000,-79238.93664988587,314.3848995972871
41850000,-79639.66321238587,316.93559492728497
41855000,-79598.40539988587,308.0799250716564
41860000,-79567.75696238587,311.9633362325534
41865000,-79454.51086863587,312.6410221480858
41870000,-79531.49914988587,312.68556334341474
41875000,-79610.70227488587,310.89906170449314
41880000,-79404.12024363587,312.4443054901935
41885000,-79439.87414988587,309.6139612675111
41890000,-79200.87024363587,310.72759770878787
41895000,-79886.07336863587,309.5474705223102
41900000,-79882.43664988587,312.60498187929574
41905000,-79222.67883738587,316.82546547654687
41910000,-79981.42102488587,314.7912014173876
41915000,-80082.12805613587,316.7592348308635
41920000,-79561.70618113587,311.51721263195
41925000,-79510.22180613587,312.59680915671464
41930000,-79794.03039988587,303.6339692553994
41935000,-79640.17883738587,308.77243802149417
41940000,-79540.08899363587,312.0434474807163
41945000,-79379.21789988587,316.801530785893
41950000,-79466.64758738587,313.89518693959064
41955000,-79561.36633738587,313.73153641174434
41960000,-79565.93664988587,316.2289816326792
41965000,-79637.95227488587,314.0200063528715
41970000,-79566.96399363587,316.2417055365713
41975000,-79448.24914988587,315.33895396266803
41980000,-79384.00305613587,310.4036657547142
41985000,-79250.29211863587,316.2443205551783
41990000,-79620.72571238587,319.479570468784
41995000,-79455.86243113587,308.2386462027876
42000000,-79811.84680613587,311.14702917483
42005000,-79463.42493113587,319.4564676493057
42010000,-80062.12414988587,306.8838406426221
42015000,-78925.98743113587,309.81963990258964
42020000,-79840.75696238587,311.8523287351864
42025000,-79500.51477488587,311.30248499208165
42030000,-79279.36633738587,313.372569628072
42035000,-79259.92493113587,318.38405119149974
42040000,-79085.44055613587,311.5160315867077
42045000,-79467.71789988587,317.78430289315617
42050000,-79832.72961863587,314.751056209588
42055000,-79482.66321238587,309.755974811826
42060000,-79250.81946238587,316.40915192129967
42065000,-79147.60461863587,311.0081034585776
42070000,-79263.42102488587,305.4712501506438
42075000,-79468.19836863587,314.14038335358146
42080000,-79184.69836863587,307.7612254577431
42085000,-79528.44446238587,314.0092147123739
42090000,-79346.04993113587,313.08683025442735
42095000,-79406.26868113587,311.51137609044207
42100000,-79446.85071238587,312.90379200760987
42105000,-79766.37414988587,314.44359304164277
42110000,-79798.29211863587,314.77173342438124
42115000,-79523.43274363587,310.7835938873926
42120000,-79841.42102488587,313.55181711739044
42125000,-79860.92883738587,310.8148742654223
42130000,-79004.10461863587,316.8317271734644
42135000,-79940.34289988587,311.91409966908526
42140000,-79027.41711863587,316.38576787915383
42145000,-79319.20227488587,315.3371947774512
42150000,-79665.79602488587,319.3934426696263
42155000,-79157.63196238587,310.62803823727216
42160000,-79430.63977488587,316.3374584628765
42165000,-79381.22180613587,309.39261762047
42170000,-79716.51868113587,313.01090362217377
42175000,-79448.30383738587,316.75277087241636
42180000,-79725.26477488587,308.3163905128056
42185000,-79468.88586863587,317.0333160277121
42190000,-79438.32727488587,310.9015542971447
42195000,-79784.39368113587,311.41707311888104
42200000,-79499.28039988587,314.1011533256828
42205000,-79719.48352488587,310.0257204456402
42210000,-79502.05383738587,310.6871911977141
42215000,-79646.49524363587,318.8938024966442
42220000,-79499.84680613587,318.18141652650803
42225000,-79097.20618113587,313.71576208825417
42230000,-79353.20227488587,315.33336645517306
42235000,-80096.83899363587,318.2290697168338
42240000,-79973.77649363587,310.37436519721206
42245000,-79682.12024363587,311.58773709279797
42250000,-79259.18274363587,309.04113388603406
42255000,-79488.71399363587,312.3168309772312
42260000,-78912.38977488587,313.3919710424431
42265000,-79524.71399363587,311.31421737803873
42270000,-79391.98352488587,309.0342435909855
42275000,-79552.47961863587,309.36062169121124
42280000,-79136.88586863587,313.8742961783121
42285000,-79187.54993113587,309.20222450200174
42290000,-79050.94055613587,315.7295625979013
42295000,-79318.82727488587,308.90398005707164
42300000,-79558.99914988587,312.65483692764514
42305000,-79392.46008738587,320.2959597880174
42310000,-79301.98743113587,317.3025712820297
42315000,-79194.82336863587,311.5519655235368
42320000,-79033.99524363587,314.87434051572575
42325000,-79453.40149363587,305.6476563811779
42330000,-79894.43274363587,316.78422802577677
42335000,-79830.91711863587,317.6244702408577
42340000,-79799.08899363587,314.7507653617324
42345000,-79397.21789988587,310.6051295606945
42350000,-79592.57336863587,313.61943689912505
42355000,-79407.35461863587,316.03592463386997
42360000,-79111.94836863587,312.3493388806923
42365000,-79292.18664988587,313.91249795875376
42370000,-79449.29602488587,311.2700145601623
42375000,-79208.17493113587,310.1403075218737
42380000,-79335.97571238587,314.2684076340014
42385000,-79290.31555613587,314.2508040797871
42390000,-79476.99133738587,315.1778479734
42395000,-79347.17102488587,316.1125204192877
42400000,-79584.18664988587,311.00885076882054
42405000,-79698.88977488587,307.6732517632318
42410000,-79553.51086863587,315.13866538353915
42415000,-79341.26477488587,306.5808313042447
42420000,-79185.01086863587,322.39756383319985
42425000,-79380.32727488587,312.9643119039813
42430000,-79182.20227488587,315.93297240437425
42435000,-79513.33508738587,311.1346851575889
42440000,-79305.59289988587,313.5981063886139
42445000,-79993.81946238587,306.5088340931409
42450000,-78992.13196238587,315.3518360435643
42455000,-79497.43664988587,309.88956265273225
42460000,-79254.95227488587,311.3535222597467
42465000,-79458.18664988587,312.6195965386247
42470000,-79465.57727488587,316.3021427797146
42475000,-79295.40149363587,319.10387156429147
42480000,-78949.46008738587,312.40681238311123
42485000,-79413.93664988587,317.46513420588053
42490000,-79286.37414988587,313.84880214420025
42495000,-79667.81555613587,312.78992335957486
42500000,-79696.17883738587,318.71777661770454
42505000,-79579.03821238587,310.2287940627288
42510000,-78882.98352488587,318.1237422270283
42515000,-79551.90539988587,311.22886632324514
42520000,-79085.70227488587,313.1982335666086
42525000,-79391.94836863587,311.20092068179184
42530000,-79413.26477488587,315.2734201323877
42535000,-79469.47571238587,320.2708415910325
42540000,-79838.28821238587,321.68502478881857
42545000,-79269.85071238587,311.44022483595955
42550000,-79598.47961863587,313.8787473932212
42555000,-79452.40930613587,310.9016020280991
42560000,-79302.51868113587,310.5053157444509
42565000,-79376.64758738587,313.59111889524434
42570000,-79411.99914988587,309.577850961589
42575000,-79398.84289988587,314.23315672539775
42580000,-79184.52649363587,311.7039563071153
42585000,-79102.71008738587,314.3610974178393
42590000,-79551.53821238587,312.69587506674213
42595000,-79850.22571238587,311.99853499145604
42600000,-79958.88977488587,309.20893786348324
42605000,-79125.04602488587,314.0983296376624
42610000,-79093.19446238587,316.96453170327106
42615000,-79538.82727488587,308.6499126752669
42620000,-79198.72571238587,315.54961566138576
42625000,-79362.02258738587,315.1996532364465
42630000,-79151.83118113587,315.95864546298594
42635000,-79211.02649363587,317.60635734089857
42640000,-79324.41711863587,312.39396877332746
42645000,-79524.92102488587,310.8901026974032
42650000,-79682.52649363587,302.1672217843371
42655000,-79533.13977488587,308.61256042674796
42660000,-79693.43664988587,323.085519604732
42665000,-78910.25305613587,318.1690951426968
42670000,-79491.67102488587,309.6185825155745
42675000,-79822.19446238587,313.4903656651506
42680000,-79500.21399363587,314.37722296645467
42685000,-79529.35852488587,315.5634807687591
42690000,-79360.44446238587,310.3590482902037
42695000,-79086.95227488587,309.6221072518667
42700000,-79137.83508738587,312.26489002767437
42705000,-78783.72571238587,313.8603145169143
42710000,-78875.63977488587,315.5082036071327
42715000,-79296.74524363587,311.75868791184035
42720000,-79141.00696238587,309.12755453117234
42725000,-79324.08508738587,309.7753266643858
42730000,-79322.53039988587,314.8213219661527
42735000,-78877.37024363587,312.12362036016793
42740000,-79186.60071238587,310.21422577276434
42745000,-79151.88586863587,306.97889089191045
42750000,-79490.63196238587,311.4644971959247
42755000,-79216.89758738587,313.40763779281514
42760000,-80109.17883738587,310.1947685545126
42765000,-79626.08118113587,309.95856499369387
42770000,-79472.85852488587,316.02554350589094
42775000,-79288.55774363587,311.87753030816856
42780000,-79489.43664988587,316.243606669882
42785000,-79232.96008738587,315.09534885070826
42790000,-79146.18664988587,307.3659564912804
42795000,-79505.76086863587,317.195293144694
42800000,-79796.32727488587,311.3177027598773
42805000,-79291.92102488587,319.3759010848888
42810000,-79157.69446238587,311.20792465962535
42815000,-79347.33118113587,320.21630506001486
42820000,-79263.37414988587,314.6167040302477
42825000,-79126.13586863587,307.9292845448259
42830000,-79215.81555613587,316.13849475883524
42835000,-79133.02258738587,308.86275349002665
42840000,-78907.79211863587,316.12052396942204
42845000,-79737.99133738587,317.72953045389096
42850000,-79507.42102488587,314.64746741827804
42855000,-79281.04993113587,310.78101972417295
42860000,-79277.08899363587,312.93221993511526
42865000,-79323.29211863587,317.915464534324
42870000,-79060.98743113587,318.6332475440183
42875000,-79305.63977488587,307.84231328972646
42880000,-79358.74524363587,314.7090665994247
42885000,-78866.12414988587,313.08938572335387
42890000,-79184.32727488587,311.9073019228797
42895000,-79646.82727488587,312.5348101026014
42900000,-79701.46008738587,318.4367123284643
42905000,-79120.21399363587,314.2559698054983
42910000,-79133.02258738587,314.8234215475697
42915000,-79254.51086863587,314.6985682601582
42920000,-79307.83118113587,312.01342390127206
42925000,-79643.02258738587,310.1442402410928
42930000,-79882.07727488587,315.8301369206819
42935000,-79617.83118113587,311.79160422518237
42940000,-79409.56946238587,315.6013951634308
42945000,-79674.28039988587,312.8129538466802
42950000,-79669.13977488587,314.5340693636825
42955000,-79284.49524363587,316.86425873273106
42960000,-79351.20618113587,315.96232469175953
42965000,-79445.48743113587,313.9198854524757
42970000,-79804.83508738587,311.77943787586014
42975000,-80141.72571238587,312.09760763963715
42980000,-79129.98352488587,311.9832406062119
42985000,-79773.06555613587,308.0310768475809
42990000,-79613.24133738587,313.44281366431596
42995000,-79598.63977488587,309.06961695561586
43000000,-79712.01477488587,314.87440458460895
43005000,-79626.53430613587,311.6097997380006
43010000,-79316.67102488587,313.7363388411777
43015000,-79275.76868113587,311.54787562439066
43020000,-79090.61633738587,311.1890611031003
43025000,-79792.41711863587,314.162394605009
43030000,-79394.83508738587,315.7996743439916
43035000,-79579.16321238587,313.5497463727309
43040000,-79218.05383738587,309.9483329773208
43045000,-79123.40149363587,316.19098584884983
43050000,-79614.01477488587,316.2737371346363
43055000,-79588.63977488587,313.0211897763185
43060000,-79410.26477488587,319.25442805186594
43065000,-79139.68664988587,310.7485017903899
43070000,-79511.10852488587,319.12359520971506
43075000,-79649.36633738587,314.66829384505763
43080000,-79932.03430613587,316.3220860295129
43085000,-79337.38196238587,310.0189309656841
43090000,-79460.46008738587,309.5257336135749
43095000,-79302.02649363587,311.27147011175146
43100000,-79342.66321238587,310.71927817303657
43105000,-79525.60071238587,311.26233274734994
43110000,-79218.03039988587,313.27726572646105
43115000,-79282.13586863587,315.60922544001994
43120000,-79723.31946238587,312.50462339347666
43125000,-79786.72571238587,311.4328823470084
43130000,-79836.23743113587,316.74070970043834
43135000,-79928.93664988587,312.7734442932486
43140000,-79584.30383738587,309.7924366412775
43145000,-79810.29211863587,314.62355141857876
43150000,-79211.46008738587,312.60783004183935
43155000,-79106.56164988587,311.45039825347976
43160000,-79532.31946238587,313.64998507250766
43165000,-79736.03039988587,305.1043287159737
43170000,-79190.29602488587,314.78968361000847
43175000,-79324.42883738587,310.473962150051
43180000,-79283.96399363587,311.11702670886064
43185000,-79426.63977488587,315.5460059374354
43190000,-79471.12805613587,317.49266473320347
43195000,-79596.78039988587,311.23644901847393
43200000,-79444.04602488587,307.0992023099748
43205000,-79795.26086863587,315.50831699917757
43210000,-79359.17102488587,316.2792474382922
43215000,-79800.67883738587,313.6305066513492
